id	filename	md5	size	state
ebb6d650-3376-438d-a66c-9b866551be5a	ebb6d650-3376-438d-a66c-9b866551be5a/b5f97bc7-e5cb-4ec7-9e39-4a51bdc36b0d.rna_seq.augmented_star_gene_counts.tsv	4e382e4a322e6407e4c955114f36ae0e	4231455	validated
448a4db4-c17f-4838-b864-7a776e4b5505	448a4db4-c17f-4838-b864-7a776e4b5505/b0271a8a-4b7d-4689-98d3-1378840b485d.rna_seq.augmented_star_gene_counts.tsv	009c9abc87dc1a18268b33fb19d004e3	4198031	validated
82dd1ddd-d629-492f-8f9c-14382a82de96	82dd1ddd-d629-492f-8f9c-14382a82de96/495c8ae2-4d4d-49ac-9b0a-3081f02fd041.rna_seq.augmented_star_gene_counts.tsv	c27ba8450cc2daa0335920870f91a134	4225374	validated
932a3fef-7955-4246-88c7-c6579691501d	932a3fef-7955-4246-88c7-c6579691501d/65cef856-5e89-4954-bf0c-532e188c1646.rna_seq.augmented_star_gene_counts.tsv	7653f830cb1114cd7ee36f88a39440c8	4213486	validated
381f27e4-5056-4fae-9f32-1e5d210f5d33	381f27e4-5056-4fae-9f32-1e5d210f5d33/6d0497fb-e6ce-48d7-81a3-f8f40e31744b.rna_seq.augmented_star_gene_counts.tsv	bdfacd3f4f25b72ce8de896df7a32df0	4218941	validated
704376d7-9bd9-4097-bb4e-60ee92241481	704376d7-9bd9-4097-bb4e-60ee92241481/7b5d9241-4c32-4957-bfb5-d9bc4f711ee6.rna_seq.augmented_star_gene_counts.tsv	08ad8833c42973e69201410cbe0be51d	4240314	validated
d139256a-c9e8-417b-90af-c466a58d459d	d139256a-c9e8-417b-90af-c466a58d459d/c0b92413-c9f7-4a67-9ca7-cb065ac9c407.rna_seq.augmented_star_gene_counts.tsv	8e93ddc7538d8b7aaa829d040c7e4d25	4209435	validated
520e80a8-33c2-4bbb-9134-67c767bd526f	520e80a8-33c2-4bbb-9134-67c767bd526f/f68253ac-bbdb-46f8-9cba-fdea46828fc4.rna_seq.augmented_star_gene_counts.tsv	e4ec2ed7ce8febd1738ee0561259da58	4215418	validated
dcffbcbe-e490-4bcf-95db-d454bf8df300	dcffbcbe-e490-4bcf-95db-d454bf8df300/056653c5-a60b-424e-ab30-b16246283da3.rna_seq.augmented_star_gene_counts.tsv	d0eab16c09f0e40a33aa2681de309e7d	4226683	validated
513f448a-7c38-46d0-9f61-fec9416334cd	513f448a-7c38-46d0-9f61-fec9416334cd/192fbc82-959c-469b-ba83-0dd7af188265.rna_seq.augmented_star_gene_counts.tsv	5a6794130ac6009bd7827ef7d336566a	4209633	validated
21c5a84a-877e-42ac-aabf-30eb7d6259de	21c5a84a-877e-42ac-aabf-30eb7d6259de/8b7f2fa6-a31b-41f7-9493-872d2a80814d.rna_seq.augmented_star_gene_counts.tsv	e646388842219ddf4ee46f8f670dd094	4222145	validated
a9ebd2a0-200c-4be1-8fc2-26d5408ee04a	a9ebd2a0-200c-4be1-8fc2-26d5408ee04a/caee412d-a4b7-4bb7-b32b-fc1ea37dae0d.rna_seq.augmented_star_gene_counts.tsv	feed15c2470eec11672e8f2196bae4f4	4196412	validated
3084a8bb-af8b-43b0-9c1e-fc3e190ed782	3084a8bb-af8b-43b0-9c1e-fc3e190ed782/9a15fd31-f487-4205-adcd-ceb6edd88ea8.rna_seq.augmented_star_gene_counts.tsv	b7021c419f3d5b229932b97faf231eb4	4234758	validated
3b6b049d-65c4-4020-9ec5-5c6172ea4c4b	3b6b049d-65c4-4020-9ec5-5c6172ea4c4b/eee7d179-f3bd-4752-a745-28bf812e572e.rna_seq.augmented_star_gene_counts.tsv	ae67e8701ea8bf66aa6cd768549b4ed3	4218704	validated
4471dc96-3a94-410f-ba82-b3846aedea59	4471dc96-3a94-410f-ba82-b3846aedea59/286b5e5d-29d0-4033-9f0b-2ae0cb3fa397.rna_seq.augmented_star_gene_counts.tsv	4a7f5274b18682583d3bac705de52a40	4193829	validated
92b4c0e6-a0e0-4bd9-998d-422da266e6fd	92b4c0e6-a0e0-4bd9-998d-422da266e6fd/26e93a7e-353d-4774-aa61-34b0737ba6c6.rna_seq.augmented_star_gene_counts.tsv	1bf476611a2284f5d40e88e03e69019b	4217408	validated
b5ce86e3-f0ee-45c0-bab8-30ad531e3fec	b5ce86e3-f0ee-45c0-bab8-30ad531e3fec/45b13a4b-cff9-49ea-a800-0b337cc1e512.rna_seq.augmented_star_gene_counts.tsv	5e8c69ef20efb2e263506f23ecba4027	4218996	validated
1ce43195-215f-41ac-87d3-146e942bceae	1ce43195-215f-41ac-87d3-146e942bceae/36508e6f-d4aa-48e6-8b63-8d11d20c4098.rna_seq.augmented_star_gene_counts.tsv	4b3796e9b4e3f17a1fc5e31679c6da3a	4217491	validated
df0c36cd-5eae-480f-871e-1aef2a418350	df0c36cd-5eae-480f-871e-1aef2a418350/3b4e1fdc-dcc1-4616-93b5-0f44bee5c64d.rna_seq.augmented_star_gene_counts.tsv	875d5ea0423bac11f8d825c57ee2a89d	4204168	validated
42fa0391-2d81-4453-a579-479ed12c9941	42fa0391-2d81-4453-a579-479ed12c9941/a582032e-2f32-48d5-a01c-fa21156c5a74.rna_seq.augmented_star_gene_counts.tsv	16921a3aa9d6788cf194ee15cad823a7	4221625	validated
4718e60a-dc0a-4f8c-8af1-7067dba3aac3	4718e60a-dc0a-4f8c-8af1-7067dba3aac3/7b901b84-6702-408f-95bc-d5b79ba58ffa.rna_seq.augmented_star_gene_counts.tsv	dadf8a98d6798b28d2d4bcbade2086ff	4197257	validated
ed8eb2e9-ef8f-4b72-9c01-3504a578b500	ed8eb2e9-ef8f-4b72-9c01-3504a578b500/5929f6bf-85f8-4b79-ae2d-c5cddf2a9ed1.rna_seq.augmented_star_gene_counts.tsv	b5a5e9953d2efbf80b575b8e636bd434	4216363	validated
f930f74f-0f88-4289-8bda-7ebd1dc4ea67	f930f74f-0f88-4289-8bda-7ebd1dc4ea67/b9a6d63c-70cc-46bd-becc-b595a2052194.rna_seq.augmented_star_gene_counts.tsv	a7f6f43da4ccf2413da33609967f6b47	4193893	validated
3a872621-c164-4e4a-8271-a637a726d63b	3a872621-c164-4e4a-8271-a637a726d63b/4d017184-bc82-462e-8331-5f985205f201.rna_seq.augmented_star_gene_counts.tsv	bdfa544f1282a75fe7e8e9b34ed66ac5	4216796	validated
34e4aff7-ee34-4534-8eac-285fde1f2eab	34e4aff7-ee34-4534-8eac-285fde1f2eab/c4a1b18b-b240-4a20-b1b0-f0b77542373a.rna_seq.augmented_star_gene_counts.tsv	0165476eb86ed128c96713d72570e98a	4196857	validated
50510cac-4961-4b8c-b24b-06bfbfead355	50510cac-4961-4b8c-b24b-06bfbfead355/3f6cc934-a895-4155-9257-7b09d36ac917.rna_seq.augmented_star_gene_counts.tsv	9984e9b3e28459fde306cc0f1bf25f33	4221846	validated
7b541fbd-a378-4d59-a035-7898348807fd	7b541fbd-a378-4d59-a035-7898348807fd/8eb5e0dc-91e9-49bb-bd4d-432774f656fa.rna_seq.augmented_star_gene_counts.tsv	c35dd8d23f349d274f7711f76235b316	4228090	validated
0f6b6a94-1881-45a2-a6ea-a70483f379e6	0f6b6a94-1881-45a2-a6ea-a70483f379e6/81811a46-64f2-48ab-bfd4-1a4f9e4d5554.rna_seq.augmented_star_gene_counts.tsv	a1641aa4a3b8db0cbf004ac99425db9e	4202273	validated
4e7b0b50-fe61-46d5-94bd-e8544f5c85d3	4e7b0b50-fe61-46d5-94bd-e8544f5c85d3/22fc2b56-fe94-4b09-ae7d-37d463b3995d.rna_seq.augmented_star_gene_counts.tsv	f5e93b57ab42f8d975cdeb6295260aea	4205959	validated
91a6115e-5869-43b2-a7ff-059ad0235071	91a6115e-5869-43b2-a7ff-059ad0235071/45ea416c-9172-4eda-9d87-b9e17148d2d4.rna_seq.augmented_star_gene_counts.tsv	77ebcf6b66e35a0e08454d966171f234	4219573	validated
678a19cb-a88c-4093-b6b5-07c63237c42b	678a19cb-a88c-4093-b6b5-07c63237c42b/6cae08b5-33e9-4a0c-b399-3bc723f6e10f.rna_seq.augmented_star_gene_counts.tsv	e5312b7854919afa3f000612727623fb	4203346	validated
8a76a1a8-dbe1-4058-a6d3-fceb2d325b16	8a76a1a8-dbe1-4058-a6d3-fceb2d325b16/9ea1ae11-2d1e-4d55-bbc6-c6f136041c6d.rna_seq.augmented_star_gene_counts.tsv	3e68073735f5cd9333e8852fa03437f8	4223556	validated
caa31405-d6b1-467e-849a-b5c97f674e6a	caa31405-d6b1-467e-849a-b5c97f674e6a/22b6bbde-8db5-4df5-bf7c-1a626851e3f5.rna_seq.augmented_star_gene_counts.tsv	ad07624219d68b83bc341e07122cf7a3	4202965	validated
572d387f-648a-4547-871a-f0be87a9d3ee	572d387f-648a-4547-871a-f0be87a9d3ee/d17659bf-fc02-4c26-bb3c-206fc71e644d.rna_seq.augmented_star_gene_counts.tsv	a1e0fbe82f8611928d63bd58bd6a12e1	4212635	validated
df736f4c-b9d6-4805-bd7d-7bc6d92174d7	df736f4c-b9d6-4805-bd7d-7bc6d92174d7/e576f331-424e-43f0-af27-20e07d91c826.rna_seq.augmented_star_gene_counts.tsv	8e0c59d0d0efd855bdd59fdd4e84e2d0	4223797	validated
cc1ab143-14a1-49f5-88d3-e386c8d6c0b1	cc1ab143-14a1-49f5-88d3-e386c8d6c0b1/176a155c-064d-4c25-a355-430c20fb8804.rna_seq.augmented_star_gene_counts.tsv	105271e7238b9e6977e8c2b8e576e620	4206484	validated
a76565ca-2a44-4ce0-8139-40c00ecdf84a	a76565ca-2a44-4ce0-8139-40c00ecdf84a/734ed05f-459e-4cd4-8d1e-e9b2d89df3ea.rna_seq.augmented_star_gene_counts.tsv	7a57f20c7c9b79d860a2d81aa98a4e3a	4203212	validated
6b50634f-49fe-4832-a8f5-093bedaed19c	6b50634f-49fe-4832-a8f5-093bedaed19c/62f40b9a-32de-4432-b15e-32c82be5ee8b.rna_seq.augmented_star_gene_counts.tsv	1a27a0a4a1c1811837bec603b775c112	4209191	validated
40b00d5b-5a07-45c8-94d0-26fd8724dd93	40b00d5b-5a07-45c8-94d0-26fd8724dd93/bff35005-41e0-4aa8-b423-083064236144.rna_seq.augmented_star_gene_counts.tsv	4eba726aa9a9eedd7161f01952b7c2c7	4212703	validated
c610d382-879b-43ae-8a0d-7ca2a27f990d	c610d382-879b-43ae-8a0d-7ca2a27f990d/0f370106-5023-4198-810b-63f84577269a.rna_seq.augmented_star_gene_counts.tsv	a8810cd2701587cccf44c26384595948	4217970	validated
86c7f61d-ad00-429f-9343-300105243838	86c7f61d-ad00-429f-9343-300105243838/4af0c3f7-7742-448d-992a-8f4b7ad226b7.rna_seq.augmented_star_gene_counts.tsv	e1915fe64db5dcc85e2bdde57f091ceb	4217791	validated
5faa2c8d-32d4-47c3-9689-8841e48e4eff	5faa2c8d-32d4-47c3-9689-8841e48e4eff/a5aab9e0-f114-4f42-b36e-5f1bdc49f128.rna_seq.augmented_star_gene_counts.tsv	139dc84f4f1c91c440903dc4158c480e	4203069	validated
84f52c89-db34-4a63-9491-a11cebe8fcde	84f52c89-db34-4a63-9491-a11cebe8fcde/11b4abc6-0ab9-4c6a-bb4f-3282111cce13.rna_seq.augmented_star_gene_counts.tsv	3888068b93202cb6a03d7f7cf91a9b99	4220864	validated
e106f526-1eda-40aa-80e8-ac417b0a8fb5	e106f526-1eda-40aa-80e8-ac417b0a8fb5/974d3345-ad1d-49c6-a55d-bbe364b5a44e.rna_seq.augmented_star_gene_counts.tsv	58c494bf577ab3bedfd1c436c07db23f	4198973	validated
767226e6-cc1b-449d-b697-4d3ec2660006	767226e6-cc1b-449d-b697-4d3ec2660006/1a29d66d-8bda-44d8-9b7c-262d69825276.rna_seq.augmented_star_gene_counts.tsv	da902741e9793ec4a641fe9c2bc5b0db	4217526	validated
28211bba-af07-4e9e-abcd-fcf7cc19ba02	28211bba-af07-4e9e-abcd-fcf7cc19ba02/bedfc888-5d34-4fae-bc3c-13255bc47c2b.rna_seq.augmented_star_gene_counts.tsv	d78fd6058779c5c2b124b3021acd284b	4203290	validated
1086061d-5910-4b35-be67-c69836917d43	1086061d-5910-4b35-be67-c69836917d43/906f244d-0d66-48c1-a646-2ad71d777696.rna_seq.augmented_star_gene_counts.tsv	b8bbaf53b8af8cb90ac6be1faf98549d	4226734	validated
4c09e3cb-39e1-4712-aba1-3cf8cdeade1b	4c09e3cb-39e1-4712-aba1-3cf8cdeade1b/c6947e47-2ada-4c8d-830c-e6dbcb66769a.rna_seq.augmented_star_gene_counts.tsv	856c2093192ea540727738996c51c506	4224643	validated
7445bd44-47b4-4a4d-b38f-2873def428f9	7445bd44-47b4-4a4d-b38f-2873def428f9/09264879-4172-4297-a98a-32eade65d63b.rna_seq.augmented_star_gene_counts.tsv	ed3f5df278d7239bd767efd756e9ff8f	4235117	validated
293f1d34-2368-4382-809a-3b04083329ca	293f1d34-2368-4382-809a-3b04083329ca/a4bcd2df-1155-4528-86bc-232b0349c1a0.rna_seq.augmented_star_gene_counts.tsv	f43687bff7e674061dca9b522282de36	4227908	validated
f2f970cd-cf1c-43e3-8817-3a5aecab8ae3	f2f970cd-cf1c-43e3-8817-3a5aecab8ae3/e542fb86-0a49-4605-9c90-db135ab74bec.rna_seq.augmented_star_gene_counts.tsv	9a1d674a383406b5ac91effd173fd443	4222499	validated
8177645a-a3a1-4f95-b6a1-0d2a3fd37b3c	8177645a-a3a1-4f95-b6a1-0d2a3fd37b3c/ee85234b-dd0c-4700-b245-f00055f004b6.rna_seq.augmented_star_gene_counts.tsv	841d7ae3f4f87dbc309fbe8e8d19eaef	4220624	validated
b2465eaf-7eeb-4203-aefd-beebca8a1fea	b2465eaf-7eeb-4203-aefd-beebca8a1fea/7f594a3e-81f0-4181-a8cc-270e30a1cc11.rna_seq.augmented_star_gene_counts.tsv	77da38850f50dd38f8b06b6d0bafbcfd	4217912	validated
f8a5ba3d-cecf-45fd-8b92-14ca47945d1c	f8a5ba3d-cecf-45fd-8b92-14ca47945d1c/d0b863c1-59d4-456d-a408-6db40db6c06b.rna_seq.augmented_star_gene_counts.tsv	203eb6688e958d78c61ff861a9d4001e	4205510	validated
f12570e9-0af7-4882-8cd5-33171e3537b0	f12570e9-0af7-4882-8cd5-33171e3537b0/ea02af31-a02a-457a-acca-6003c8584b2d.rna_seq.augmented_star_gene_counts.tsv	deb0517233d8b9c1010500a0fa2feb5e	4235735	validated
a231db46-6db3-43ef-8209-22f5c3c013d6	a231db46-6db3-43ef-8209-22f5c3c013d6/27e73591-5670-489a-bafa-e4d8b34d74b7.rna_seq.augmented_star_gene_counts.tsv	03795a9ba659e751165de6f6492358e7	4226574	validated
26572c76-a5c1-40d8-988c-126df7987e14	26572c76-a5c1-40d8-988c-126df7987e14/04bd19d1-c3b4-446a-bf70-bbdd4a251690.rna_seq.augmented_star_gene_counts.tsv	bf373f4fe3d6a1d7ebb7cb8ccbc03490	4237302	validated
1314e20d-d48f-4c6c-b208-897bbf4cc147	1314e20d-d48f-4c6c-b208-897bbf4cc147/c30fdec0-6bbc-4719-ad1e-ff1e15eae98e.rna_seq.augmented_star_gene_counts.tsv	ba14280a793bb6c6bdd8f114f2632f7d	4217785	validated
ddeb287b-8d2f-40f2-89dc-def570237300	ddeb287b-8d2f-40f2-89dc-def570237300/23a791d2-b0fd-4c72-b3e8-ab3ecfb3c4b8.rna_seq.augmented_star_gene_counts.tsv	8d0908903668c610c53c0145cc31da63	4197959	validated
c41fffbd-d5be-4b28-b0f4-2aaf7cb23555	c41fffbd-d5be-4b28-b0f4-2aaf7cb23555/311d89d5-9845-4d61-a801-8e0990be5d24.rna_seq.augmented_star_gene_counts.tsv	e1b38c57864a340a88b4d80c09cfbe0e	4201526	validated
f031e82a-99ac-46fc-abeb-7ad9bd535812	f031e82a-99ac-46fc-abeb-7ad9bd535812/71709b9d-4bb5-443c-89a6-863ddeea86ad.rna_seq.augmented_star_gene_counts.tsv	6252a811fb52b6da99ce7eab6861927e	4232306	validated
c3dc14bf-1f6b-4284-b303-5caf8f121c03	c3dc14bf-1f6b-4284-b303-5caf8f121c03/cb7b4121-6ee7-4e8f-8efc-6651bd5bdf3f.rna_seq.augmented_star_gene_counts.tsv	0c145322a08a403e762cc652dd602bca	4215839	validated
bf7f888f-1eb2-4452-98fa-884499cc7ea7	bf7f888f-1eb2-4452-98fa-884499cc7ea7/2d9df75d-2a82-4612-9910-2f9252129f61.rna_seq.augmented_star_gene_counts.tsv	57445e8d9bc893cd5039c6f8ece7f75d	4205591	validated
599b4be8-eafd-4f0a-b075-da3e7215b8f0	599b4be8-eafd-4f0a-b075-da3e7215b8f0/bc0e3498-e86a-4629-aa6f-9d1003ae99b2.rna_seq.augmented_star_gene_counts.tsv	ecc7d3c46f6fe96c49c89c20f0e5c91a	4223615	validated
8f2fb555-9a2a-43a6-9b28-91cfed089bb8	8f2fb555-9a2a-43a6-9b28-91cfed089bb8/10022cea-224a-420b-b85b-c5dae3fd90c4.rna_seq.augmented_star_gene_counts.tsv	d62e0f27b21e3581ce7b496c4c81a02f	4218114	validated
6a7615b4-460b-48ca-93de-345711844462	6a7615b4-460b-48ca-93de-345711844462/7b0ef66b-10f6-4e0f-bd72-0546fa26b6e1.rna_seq.augmented_star_gene_counts.tsv	f3f3c6e12713c34ddc7bc3e5fd32bd52	4217627	validated
97a1f82c-7e86-441e-9f95-6a8e30161e51	97a1f82c-7e86-441e-9f95-6a8e30161e51/57d2ec02-2e8f-4ea4-8571-1c5f6078d554.rna_seq.augmented_star_gene_counts.tsv	7acc6e6cedbe4bf3f613ca86974092f8	4225050	validated
3f848440-1cde-4fc4-898c-088e47d48627	3f848440-1cde-4fc4-898c-088e47d48627/2b192082-2d70-40aa-9268-5d3d6a3af6eb.rna_seq.augmented_star_gene_counts.tsv	17b84917f9a46aeac9092b9162f95279	4194399	validated
0829bb65-1cde-461c-b511-3649d97c62e7	0829bb65-1cde-461c-b511-3649d97c62e7/2a3e3e31-ec7e-42e3-b219-2bc84f3888ac.rna_seq.augmented_star_gene_counts.tsv	dc3b992251ceac3cd0e29d16c8cbe16d	4223556	validated
9ece0f6e-7b10-478f-8644-0f4198f2c09c	9ece0f6e-7b10-478f-8644-0f4198f2c09c/63e01cb1-aae8-466c-8c89-cc26f3ed3492.rna_seq.augmented_star_gene_counts.tsv	d0bfe1885c756b8981abad888e6b6623	4216314	validated
02957f01-c615-4576-8d45-473204cb284a	02957f01-c615-4576-8d45-473204cb284a/a2289b57-3c34-4fec-a5c5-10bea95e30fb.rna_seq.augmented_star_gene_counts.tsv	3098970d868f5d1046360bc2086eb9e7	4217980	validated
0dbea4cc-32b6-42af-b4f0-fa0a67b05a7f	0dbea4cc-32b6-42af-b4f0-fa0a67b05a7f/ebbdae1d-a199-4577-a73a-77e9c6a55a92.rna_seq.augmented_star_gene_counts.tsv	100989b20d9deb7c2da3433def64bdf2	4196151	validated
3c077b2a-3a89-4f08-93fa-ecf50f1f7e73	3c077b2a-3a89-4f08-93fa-ecf50f1f7e73/a2cbad43-f7a6-4018-995f-82b22aa6fc8b.rna_seq.augmented_star_gene_counts.tsv	cb523c998297075e85e682038a5ba067	4204570	validated
c8c77aec-ba87-48bc-a56f-6e1ad2afe332	c8c77aec-ba87-48bc-a56f-6e1ad2afe332/9a31bdaa-e08a-46ca-be6c-9856f876474a.rna_seq.augmented_star_gene_counts.tsv	f156d797d927bb947540e1bbe491eec6	4207514	validated
d6919e3b-f539-4786-90f6-b93cd0da99b2	d6919e3b-f539-4786-90f6-b93cd0da99b2/39ea2fe7-54bb-4147-85fa-b022a034d063.rna_seq.augmented_star_gene_counts.tsv	f4aa3310d8c04695bbf8bdeb570977d6	4205348	validated
61ad124d-5315-447b-8557-49444ef18f49	61ad124d-5315-447b-8557-49444ef18f49/c158ef97-e253-41f8-a9e1-dd55496ae910.rna_seq.augmented_star_gene_counts.tsv	8aa6fa10e0964ac298f99bf957a64b4e	4223798	validated
23814830-d159-432d-adbc-d834cc5eb4fd	23814830-d159-432d-adbc-d834cc5eb4fd/10616d35-3bf7-4468-8b42-4eb662d5981f.rna_seq.augmented_star_gene_counts.tsv	0a97699878516ce3857bc8bbc2e2290a	4233819	validated
e9a08dd9-4a87-44d5-bc76-eb714ac62d09	e9a08dd9-4a87-44d5-bc76-eb714ac62d09/45be9c1e-b486-4657-8446-0aa69d88bf90.rna_seq.augmented_star_gene_counts.tsv	a3688818b56923d0b2981dcad95b7ac2	4223507	validated
071a3c5b-9378-4cc0-ae6a-b772630822d0	071a3c5b-9378-4cc0-ae6a-b772630822d0/f45c520f-016e-4c29-8d84-2e985763ed0a.rna_seq.augmented_star_gene_counts.tsv	46d33e1e8202a48a2da707a1cb296188	4205878	validated
79524c66-28e9-47c9-9934-d64fe6e0ea92	79524c66-28e9-47c9-9934-d64fe6e0ea92/71966926-f43b-4420-ae73-ec20cfd4e832.rna_seq.augmented_star_gene_counts.tsv	3cfb85d828f9946e9e7c23de221339e5	4203788	validated
f5f24dbe-e9a3-4a88-8286-dfeb8bc10d87	f5f24dbe-e9a3-4a88-8286-dfeb8bc10d87/2047f29d-1d05-4124-b53c-0eba9c81871c.rna_seq.augmented_star_gene_counts.tsv	ccfb6b9fb9de07c1de00aff2ae03baf6	4199770	validated
0d7d8f96-9010-4f69-b86a-83e8e70cdedc	0d7d8f96-9010-4f69-b86a-83e8e70cdedc/88e1d720-f964-40b6-acff-d95bda7b538d.rna_seq.augmented_star_gene_counts.tsv	2d4427c2db43647e1bba27cd295baa23	4214574	validated
